subj_role,subj_department,subj_clearance,subj_years_exp,subj_cert_active,subj_age,obj_type,obj_sensitivity,obj_department,obj_contains_pii,env_hour,env_is_emergency,env_location,env_access_freq_last_hour,action,decision
patient,general,4,25,False,27,billing,3,oncology,False,22,False,hospital_network,46,share,DENY
doctor,oncology,1,34,False,26,lab_result,5,oncology,False,12,False,hospital_network,20,share,DENY
patient,general,4,4,True,64,medical_record,2,general,True,18,False,remote,1,read,ALLOW
admin,admin_office,2,32,True,41,medical_image,3,general,False,10,False,office_network,16,write,DENY
pharmacist,research,2,34,False,63,prescription,4,research,True,13,False,office_network,2,read,ALLOW
doctor,research,3,39,True,54,medical_image,4,cardiology,True,17,False,hospital_network,42,delete,DENY
patient,general,3,26,False,26,medical_record,1,general,True,17,False,office_network,14,read,ALLOW
patient,oncology,1,14,True,42,medical_record,2,oncology,True,12,False,office_network,0,read,ALLOW
pharmacist,oncology,1,36,False,25,billing,3,research,True,10,False,office_network,1,read,DENY
patient,oncology,2,39,True,46,medical_record,3,oncology,True,10,False,office_network,16,read,ALLOW
researcher,research,4,34,True,36,research_data,2,research,False,13,True,office_network,2,share,DENY
patient,research,5,28,True,55,medical_record,5,admin_office,True,5,False,office_network,15,share,DENY
doctor,cardiology,5,38,False,45,medical_image,5,admin_office,False,21,False,remote,48,read,DENY
patient,general,4,10,False,65,medical_image,4,research,True,6,False,remote,6,share,DENY
researcher,research,1,37,True,64,research_data,2,research,False,15,False,office_network,9,read,ALLOW
researcher,research,5,16,False,53,research_data,4,research,False,18,False,remote,15,read,DENY
researcher,research,5,39,True,29,research_data,3,research,False,18,False,office_network,2,write,DENY
pharmacist,general,2,27,True,62,billing,2,research,True,2,False,remote,44,write,DENY
researcher,research,4,23,True,23,research_data,2,research,False,14,False,hospital_network,2,write,DENY
nurse,cardiology,3,10,True,25,billing,2,cardiology,False,12,False,office_network,44,delete,DENY
doctor,admin_office,4,1,False,31,prescription,4,admin_office,True,12,False,remote,8,read,DENY
doctor,research,1,27,False,63,lab_result,3,research,True,8,False,office_network,1,read,ALLOW
doctor,admin_office,3,30,True,28,medical_image,3,research,True,11,False,remote,29,share,DENY
admin,admin_office,4,23,False,59,medical_record,3,oncology,True,14,False,remote,40,delete,DENY
admin,admin_office,1,37,True,52,research_data,3,admin_office,False,12,False,hospital_network,49,read,DENY
patient,general,2,12,False,35,medical_record,4,admin_office,False,5,True,remote,2,read,DENY
researcher,research,3,21,False,50,research_data,2,research,False,16,True,remote,4,read,DENY
nurse,oncology,1,12,False,54,medical_record,2,oncology,False,8,False,office_network,17,write,DENY
pharmacist,general,5,40,True,56,prescription,5,general,False,8,False,remote,9,read,ALLOW
doctor,research,3,29,False,30,medical_record,3,oncology,True,22,False,hospital_network,0,read,DENY
pharmacist,research,4,27,True,45,lab_result,2,general,True,13,False,office_network,28,read,DENY
researcher,research,4,34,False,55,research_data,4,research,False,17,False,hospital_network,9,read,ALLOW
nurse,research,3,11,False,33,prescription,3,research,False,17,False,office_network,40,share,DENY
nurse,admin_office,3,5,False,62,billing,1,oncology,False,21,False,office_network,30,read,DENY
pharmacist,cardiology,5,22,True,65,prescription,3,cardiology,True,18,False,remote,20,write,DENY
doctor,general,4,31,True,43,medical_record,5,general,True,13,False,office_network,20,delete,DENY
admin,admin_office,1,25,True,65,billing,4,admin_office,True,14,False,office_network,1,write,ALLOW
nurse,cardiology,5,34,True,44,medical_record,5,admin_office,True,6,False,office_network,13,share,DENY
researcher,research,1,33,False,50,research_data,4,research,False,14,False,remote,14,read,DENY
admin,admin_office,3,15,True,61,billing,2,admin_office,True,12,False,hospital_network,16,read,ALLOW
pharmacist,oncology,5,21,True,48,medical_image,3,admin_office,False,1,False,remote,16,write,DENY
researcher,research,2,14,True,33,research_data,4,research,False,8,False,hospital_network,8,write,DENY
pharmacist,general,3,29,False,43,medical_image,3,oncology,True,19,False,remote,48,read,DENY
nurse,cardiology,4,23,True,51,medical_record,3,cardiology,True,18,False,remote,14,read,ALLOW
patient,cardiology,1,22,False,38,medical_image,4,admin_office,False,15,False,remote,34,share,DENY
doctor,oncology,5,15,True,33,billing,2,cardiology,True,7,False,office_network,18,write,DENY
nurse,general,3,8,False,56,research_data,2,research,False,21,False,remote,15,delete,DENY
researcher,research,3,26,True,38,research_data,3,research,False,15,True,office_network,7,read,ALLOW
doctor,oncology,5,32,True,42,research_data,3,general,True,22,True,hospital_network,8,share,DENY
nurse,research,4,6,False,46,medical_record,5,research,True,12,True,remote,15,read,DENY
doctor,admin_office,1,12,True,56,research_data,4,oncology,True,20,True,remote,16,read,DENY
researcher,research,5,18,True,31,medical_image,5,oncology,True,8,False,remote,40,delete,DENY
nurse,admin_office,1,10,True,57,billing,2,research,True,13,True,hospital_network,35,read,DENY
admin,admin_office,1,33,True,22,billing,3,admin_office,True,16,False,office_network,15,write,ALLOW
pharmacist,oncology,1,12,True,51,medical_record,3,admin_office,True,13,False,hospital_network,10,write,DENY
admin,admin_office,4,25,True,29,prescription,3,cardiology,True,22,True,office_network,35,read,DENY
pharmacist,oncology,4,8,True,60,prescription,2,oncology,True,17,False,hospital_network,5,write,DENY
admin,admin_office,5,31,False,61,billing,3,admin_office,True,13,False,hospital_network,16,read,ALLOW
nurse,admin_office,2,16,False,63,medical_record,4,admin_office,False,13,True,office_network,10,share,DENY
patient,oncology,1,40,True,59,billing,1,general,False,19,False,hospital_network,50,delete,DENY
researcher,research,3,40,True,63,research_data,3,research,False,9,False,remote,2,read,ALLOW
doctor,research,2,32,False,43,research_data,3,admin_office,False,8,False,hospital_network,2,write,DENY
admin,admin_office,4,22,True,53,billing,3,admin_office,False,17,False,hospital_network,15,read,ALLOW
pharmacist,general,4,20,True,64,prescription,2,general,True,16,False,hospital_network,8,read,ALLOW
doctor,cardiology,1,21,True,30,lab_result,3,oncology,True,5,False,office_network,43,delete,DENY
pharmacist,cardiology,1,8,False,29,research_data,4,cardiology,True,20,False,hospital_network,19,delete,DENY
doctor,admin_office,3,30,False,32,prescription,4,research,True,14,False,hospital_network,43,write,DENY
nurse,admin_office,5,1,True,65,lab_result,3,admin_office,True,16,False,office_network,0,write,DENY
nurse,cardiology,2,10,True,22,prescription,4,research,False,14,False,remote,35,write,DENY
researcher,research,3,28,False,44,prescription,2,general,True,17,False,remote,34,delete,DENY
researcher,research,3,32,False,55,research_data,4,research,False,10,False,hospital_network,10,read,ALLOW
patient,general,2,15,False,50,medical_record,3,general,True,15,False,remote,0,read,DENY
pharmacist,general,3,2,False,64,prescription,4,general,False,9,False,remote,2,read,DENY
pharmacist,cardiology,2,34,False,45,medical_image,5,general,True,8,False,office_network,33,read,DENY
nurse,oncology,3,4,False,51,medical_image,3,cardiology,True,3,False,remote,28,share,DENY
nurse,research,1,16,True,59,medical_record,3,research,True,12,False,remote,15,read,ALLOW
pharmacist,general,4,24,True,54,billing,1,research,True,2,False,office_network,42,share,DENY
researcher,research,3,33,True,56,prescription,2,cardiology,False,13,False,hospital_network,46,read,DENY
researcher,research,1,40,True,42,lab_result,4,cardiology,True,13,True,remote,44,share,DENY
nurse,admin_office,3,21,False,56,medical_record,2,admin_office,True,11,False,office_network,1,read,ALLOW
nurse,cardiology,5,15,False,59,lab_result,2,cardiology,False,10,False,hospital_network,11,write,DENY
pharmacist,oncology,3,22,False,53,prescription,3,oncology,False,12,False,remote,19,read,DENY
nurse,oncology,4,3,True,35,medical_record,4,general,True,1,True,office_network,4,read,DENY
doctor,research,4,14,False,39,lab_result,2,general,True,0,False,office_network,24,write,DENY
patient,research,3,4,False,62,medical_record,1,research,True,9,False,hospital_network,8,write,DENY
nurse,general,1,30,True,63,lab_result,4,research,False,11,True,office_network,47,delete,DENY
nurse,research,1,40,True,37,prescription,3,research,True,5,False,remote,46,delete,DENY
nurse,cardiology,4,4,True,36,research_data,2,cardiology,True,20,False,office_network,8,share,DENY
pharmacist,oncology,2,17,True,54,prescription,1,oncology,True,11,False,remote,16,read,ALLOW
admin,admin_office,5,16,True,61,research_data,3,general,True,12,False,hospital_network,2,delete,DENY
researcher,research,2,33,True,51,research_data,4,oncology,True,12,True,office_network,18,read,DENY
researcher,research,1,6,False,42,research_data,4,research,False,17,False,office_network,20,share,DENY
researcher,research,5,25,False,30,research_data,2,research,False,11,False,hospital_network,2,read,ALLOW
researcher,research,4,6,True,46,lab_result,3,admin_office,True,21,False,hospital_network,19,write,DENY
nurse,admin_office,4,6,True,31,lab_result,2,admin_office,True,3,False,office_network,49,write,DENY
patient,general,2,9,False,60,lab_result,2,general,True,4,False,hospital_network,49,read,DENY
doctor,oncology,2,28,True,56,lab_result,5,oncology,True,17,True,office_network,3,write,ALLOW
nurse,oncology,5,20,False,29,lab_result,4,oncology,True,15,False,remote,12,read,DENY
admin,admin_office,4,29,False,35,billing,1,general,True,6,True,remote,2,read,DENY
nurse,research,1,8,False,34,medical_record,5,research,True,11,True,office_network,13,read,ALLOW
patient,admin_office,5,36,False,50,medical_record,3,admin_office,False,9,False,office_network,8,read,ALLOW
nurse,oncology,2,33,True,34,research_data,4,cardiology,True,10,False,hospital_network,13,delete,DENY
doctor,research,2,31,True,59,medical_image,4,cardiology,False,21,True,remote,19,read,ALLOW
patient,oncology,2,37,True,38,medical_record,3,oncology,True,13,False,office_network,1,read,ALLOW
pharmacist,admin_office,2,12,False,39,medical_record,4,oncology,False,17,False,office_network,14,write,DENY
researcher,research,5,23,True,61,medical_record,4,oncology,False,18,False,remote,21,share,DENY
patient,cardiology,5,11,False,52,medical_record,1,cardiology,False,9,False,office_network,17,read,ALLOW
admin,admin_office,4,29,False,51,medical_image,5,general,True,19,True,office_network,15,delete,DENY
researcher,research,1,35,False,58,lab_result,4,oncology,True,21,True,hospital_network,21,write,DENY
patient,general,1,7,True,45,prescription,4,research,True,9,False,hospital_network,27,share,DENY
pharmacist,admin_office,1,36,False,25,prescription,4,admin_office,True,10,False,remote,9,write,DENY
nurse,oncology,1,27,False,39,lab_result,5,oncology,True,8,True,hospital_network,6,read,ALLOW
pharmacist,general,2,7,True,60,prescription,4,general,True,11,False,office_network,2,write,DENY
patient,oncology,4,17,False,40,medical_record,3,oncology,True,10,False,remote,16,read,DENY
nurse,cardiology,4,1,False,55,medical_record,5,cardiology,False,23,True,hospital_network,18,delete,DENY
doctor,general,4,38,False,30,medical_record,3,admin_office,True,22,False,hospital_network,1,delete,DENY
doctor,cardiology,1,28,True,34,lab_result,3,cardiology,False,8,False,office_network,13,read,ALLOW
doctor,oncology,1,3,False,24,medical_image,4,oncology,True,11,False,hospital_network,13,read,ALLOW
admin,admin_office,4,35,False,24,billing,2,admin_office,False,12,False,remote,16,read,DENY
patient,research,1,36,False,29,prescription,4,oncology,False,15,True,hospital_network,4,delete,DENY
admin,admin_office,1,6,False,29,medical_record,3,research,True,23,False,hospital_network,16,write,DENY
admin,admin_office,3,7,True,47,medical_record,5,research,False,0,False,office_network,31,write,DENY
patient,oncology,1,2,False,34,billing,1,oncology,True,14,True,office_network,2,delete,DENY
pharmacist,oncology,3,1,False,24,prescription,5,oncology,True,14,False,hospital_network,1,read,ALLOW
admin,admin_office,5,15,True,59,billing,5,admin_office,False,10,False,office_network,19,read,ALLOW
admin,admin_office,2,33,False,41,medical_image,3,general,False,8,False,remote,16,write,DENY
patient,cardiology,2,25,False,38,medical_record,3,cardiology,True,16,False,remote,2,delete,DENY
doctor,oncology,5,40,True,51,prescription,3,oncology,True,11,False,office_network,12,read,ALLOW
doctor,research,1,32,True,38,medical_record,5,admin_office,False,20,False,office_network,44,write,DENY
doctor,general,4,36,True,25,prescription,2,general,False,10,False,remote,0,read,ALLOW
nurse,admin_office,3,7,True,46,medical_image,4,cardiology,False,17,False,remote,37,share,DENY
doctor,cardiology,5,17,True,65,lab_result,4,cardiology,False,5,False,office_network,30,share,DENY
nurse,research,1,33,False,36,lab_result,2,admin_office,True,11,True,remote,44,share,DENY
researcher,research,1,21,False,23,research_data,4,cardiology,True,10,False,hospital_network,43,read,DENY
doctor,research,5,11,False,25,medical_image,5,admin_office,False,1,False,remote,27,delete,DENY
doctor,admin_office,5,18,True,30,medical_record,2,admin_office,True,18,True,hospital_network,18,write,ALLOW
researcher,research,5,7,True,41,research_data,4,research,False,15,True,hospital_network,14,read,ALLOW
pharmacist,cardiology,1,30,False,50,prescription,3,cardiology,False,21,False,remote,12,share,DENY
nurse,cardiology,3,28,False,63,medical_record,3,cardiology,True,8,False,office_network,6,share,DENY
researcher,research,3,35,False,50,research_data,3,research,False,12,False,remote,15,read,DENY
nurse,research,1,33,True,32,medical_record,4,admin_office,True,22,True,remote,34,read,DENY
doctor,cardiology,2,40,True,22,research_data,2,oncology,True,3,False,remote,0,read,DENY
patient,research,5,34,False,29,billing,2,cardiology,True,15,False,remote,19,delete,DENY
doctor,general,2,37,False,64,medical_image,4,cardiology,True,20,True,office_network,10,share,DENY
researcher,research,4,6,True,43,prescription,4,cardiology,True,12,True,hospital_network,33,delete,DENY
researcher,research,3,37,True,27,medical_image,5,admin_office,True,17,False,remote,16,write,DENY
pharmacist,admin_office,4,17,False,34,research_data,2,admin_office,True,7,False,office_network,28,share,DENY
pharmacist,general,3,16,True,36,prescription,5,general,False,16,False,office_network,10,read,ALLOW
pharmacist,research,5,19,False,47,prescription,2,research,False,10,False,hospital_network,9,share,DENY
researcher,research,3,10,True,40,research_data,3,research,False,14,False,remote,0,write,DENY
researcher,research,1,1,False,49,prescription,4,admin_office,True,21,False,remote,8,delete,DENY
patient,admin_office,2,36,True,57,prescription,3,cardiology,True,9,False,office_network,21,read,DENY
